SubjectID,ImageNumber,BlockNumber,GridNumber,TrialNumberEnc1,TrialNumberEncRec1,TrialNumberEnc2,TrialNumberEncRec2,TrialNumberEnc3,TrialNumberEncRec3,TrialNumberEnc4,TrialNumberEncRec4,RespTimeBlank1,RespTimeImg1,RespTimeBlank2,RespTimeImg2,RespTimeBlank3,RespTimeImg3,RespTimeBlank4,RespTimeImg4
42,26,3,14,13,9,28,18,7,12,32,18,11.5530888739281,3.50503881529721,5.07049186390987,2.38611012415095,4.03292632102239,4.55890534079663,2.92160102308935,3.57001750862401
42,27,3,13,14,6,21,20,1,7,18,29,7.01229314949069,1.99097959684559,4.98707140738452,1.31897918418417,3.72358991812234,2.33730836843279,4.45755317459771,0.638265867216433
42,13,3,15,15,4,25,21,16,9,31,31,8.69522956445098,2.81332318253953,18.7262572207692,1.94360886076493,4.06138506067691,3.75075226492208,7.04544952639844,0.750682571047037
42,52,3,16,16,14,19,26,5,14,23,17,38.422473541958,3.8240809021836,10.0464324754025,4.15632120480632,9.67859782071537,3.04140223310515,13.6107931070892,0.598923034679501
42,55,1,11,17,31,10,3,45,35,3,2,6.74333989008937,6.88108661734623,9.37857297976961,0.0284722517585578,22.0417973978556,2.30542560943377,2.69174529394331,1.37960673337602
42,6,1,2,18,17,5,14,39,46,2,1,22.6878900103666,2.35609463437822,2.7428077056602,3.73466329252688,2.22360973920149,0.658477524687441,2.60864138973102,5.04005046609655
42,31,1,7,19,19,11,12,38,38,10,7,7.64718967307817,2.54196491930907,12.7643505857959,3.20733399852224,11.6647493269647,3.16061535397239,3.12847313397924,0.959009965449695
42,17,1,5,20,22,13,11,43,44,8,14,1.71935674081715,1.74467675671258,4.51790692594705,7.54216432183875,2.85254833472936,1.08635398093247,2.84378930756611,0.562475806686962
42,59,1,4,21,23,9,7,36,39,14,9,2.87146021896115,3.56389109689781,4.49221581647635,4.15171092041464,2.70356682147576,4.49488844362622,2.68321974801529,1.40919811021286
42,23,1,15,22,30,16,2,37,41,16,15,6.97678523560762,4.85393841213045,7.53661459658269,5.22970183198959,3.44058431964459,3.50092801593019,3.39455054653718,0.59214190214152
42,51,1,10,23,20,4,6,41,45,12,3,6.2468982827063,2.86227600573739,13.0245892725416,4.65074570833667,47.2854427330449,2.31597749594948,2.80037188861934,0.828453777264258
42,41,1,8,24,21,8,4,34,36,11,13,4.33255654234472,2.2970440100944,5.43965288137952,6.70834600662283,0.177618816913309,6.54077628105824,1.99234871409772,0.659743011958199
42,14,1,6,25,18,14,10,46,43,1,10,5.23948431746339,1.85226916485044,6.45598860001837,4.50631996990205,4.22946339580449,1.09601073720933,4.18042345997765,0.795104316232027
42,15,1,14,26,26,6,1,40,48,6,4,6.03297197797701,3.40014418117516,13.001942092339,4.27640251394268,4.14567409086885,1.40462450211908,3.44567122033004,1.33119829848692
42,24,1,13,27,27,7,13,48,40,13,8,0.142582066782779,6.79987379874092,2.31990011860898,3.49277402819689,2.46232841454184,3.81313434851108,2.10473736986114,1.28238172417059
42,43,1,16,28,24,3,15,33,33,15,12,8.74681736044386,3.07878679939631,19.138306439901,4.51745218448059,4.73597405135297,1.01313753850445,3.73566615895925,0.862587329896996
42,12,1,3,29,32,15,9,42,47,7,5,23.253295926374,5.93246357644375,3.71814585946822,1.3557943129349,3.11849605704265,1.55865099576204,3.33900486257699,1.10434072946009
42,7,1,9,30,29,12,5,35,37,9,16,30.590913139984,6.50271508615651,7.31923970374146,3.01103511969313,4.65538623842531,4.43805990502278,1.9478329769081,0.658574387486624
42,36,1,12,31,25,1,16,47,42,4,11,9.55244940336343,1.70398260979164,2.35426950983583,1.6486928745544,3.05929673719857,2.08621967232193,2.99269267300224,0.628186683481545
42,57,1,1,32,28,2,8,44,34,5,6,7.76280687501412,4.77097061291715,9.06080580830394,3.19283495226773,2.54578703886,0.493082994998076,2.75957715808363,0.916750923211112
42,49,2,8,33,44,36,47,31,22,39,47,49.6827392987134,5.89446268023858,7.16516798607518,3.59310004214512,2.98035515893844,1.1631255439388,78.7556149566435,3.48503241157505
42,35,2,6,34,40,38,37,32,21,47,37,3.258720034627,5.01462151284295,31.073398613772,3.20633822000764,3.63344137754211,0.871515273659497,10.4030964916419,0.729903463839037
42,50,2,2,35,46,48,36,20,25,48,48,8.19626662178507,4.60985817239771,5.51727452745672,3.35560743502174,4.68150391325617,3.00177521235946,3.94607514134896,0.657193627325796
42,39,2,1,36,34,44,39,29,24,34,45,6.70391899152355,3.19391872511869,2.49623520558634,3.58866178538028,3.5884378945866,0.808510321212452,2.43464404800488,0.478642964489154
42,56,2,5,37,33,35,42,27,18,36,44,5.76286303580855,3.7909554758271,9.3956035285637,4.21108395207921,5.5526047526273,1.48542079458275,3.68859682001403,0.563471475573351
42,32,2,14,38,38,42,41,28,26,46,39,2.90886688446881,4.35600149367565,5.85478195240739,1.18154416520338,3.72456670844713,0.562183345244193,4.04397402056293,0.934720400717197
42,44,2,12,39,43,33,46,22,19,37,33,6.45411303786113,3.65830560925406,4.38076446860759,2.37538014768052,5.51421189904977,3.05448674538457,6.52440409466726,1.13876254354
42,18,2,7,40,48,43,38,24,32,42,36,70.0208975969044,4.79125796577864,56.9064353715994,3.37146810936611,2.09129085685618,0.767692256044029,9.31311855185595,1.23285061081333
42,30,2,13,41,35,40,48,23,27,35,35,4.27745241791399,4.03084165498149,2.59503226268862,1.97829491649918,18.1389739598144,1.35581386209287,3.20041579748886,0.755194646309974
42,45,2,15,42,37,39,33,17,30,38,42,33.6592939949555,3.49282266814043,6.29983572729907,0.948985819285554,2.7226757350345,0.754093825541531,2.62198076048207,0.586462165902958
42,25,2,9,43,39,47,43,30,28,44,43,4.54371144854122,6.6364544684543,4.50023041132772,2.89091092676426,2.11987662450429,0.719823638628441,4.65299321408747,0.664503641849478
42,16,2,11,44,45,45,35,19,20,33,46,2.17563378683462,4.18059200830567,9.28122673169582,4.20144711451485,21.6620789766666,1.7566739521817,2.22610151907793,0.572921708428112
42,34,2,4,45,42,34,34,25,17,40,40,10.9082288248937,4.94881606979516,3.15646199283401,0.646226625658528,2.20742531243013,1.31900217966995,6.48800924455918,0.664681234211457
42,3,2,3,46,47,41,40,26,23,45,34,5.15823523964855,1.88244324167044,4.90568110861022,4.13523374058514,3.04356081399419,2.39797224021186,2.44169663815501,0.551700817304663
42,38,2,16,47,36,37,44,18,31,43,41,4.02344157652897,4.06000107729369,2.90646648316124,2.96356604516222,2.70967634629687,0.801842760243744,2.63459762128059,0.532546679723055
42,2,2,10,48,41,46,45,21,29,41,38,17.6447978353408,5.48845721884481,51.2889738312633,2.41122879724571,4.18986014134225,1.66744556066806,4.98526658438732,0.974209294402499
43,13,3,16,1,1,19,24,17,19,23,26,6.02361023254889,8.76605183309948,2.06494474579267,3.32820622895088,3.64749467702313,1.93187203982598,2.38146849932309,2.13957947490417
43,58,3,13,2,7,32,28,25,24,18,17,1.89185387071302,1.14739087720591,6.47691575911631,1.60238417053552,2.07008235634385,2.11216161801349,14.8243766768828,1.47514780209895
43,11,3,7,3,13,23,19,18,25,19,29,2.47768636576802,1.65271363963802,3.51547456593835,1.5833547782695,2.02986419253284,1.13030207464908,4.85474615130806,1.73927364558767
43,20,3,2,4,4,28,27,32,20,30,18,5.64139560246622,2.09892584872432,4.3113842118255,2.10610976965654,4.71730203675907,1.01817435489647,2.24243664383175,0.915618453709612
43,7,3,9,5,5,25,22,31,18,24,28,4.67547166366967,3.00060727569144,7.07340320140247,1.41044873787905,4.66457774917762,1.86646636590376,6.74965017543582,1.52244335356227
43,14,3,12,6,10,22,17,23,21,29,21,5.9637828773084,2.34565014679174,7.63602827604154,0.795908228001281,1.87182537467197,1.15096761710447,2.7612321542365,1.30767205146913
43,45,3,4,7,3,17,20,24,22,22,25,6.92879212920889,2.19996123447891,9.05706766454023,1.56512678299805,13.6965943642754,2.27765685125087,10.0623108674081,1.59357769854614
43,27,3,3,8,15,24,29,26,32,28,19,7.07858081089216,3.31153871234164,10.2795920383651,1.92589319017134,3.93917734023307,1.33004049930241,8.87062477949803,2.23521417803204
43,35,3,14,9,2,31,31,29,26,32,30,7.6566633488892,1.65782719523486,8.7562942675122,1.96025429010479,3.62028103421835,2.22405327849083,5.20175937608292,1.49295122560216
43,23,3,6,10,8,18,32,21,27,27,32,7.26773601840068,3.15766634778265,8.3273895294351,1.90739605029376,4.78277086655362,1.93095428103879,5.6739298801549,1.69520433011712
43,21,3,15,11,14,30,23,30,29,20,24,6.44370636047279,1.55753434848339,12.7180473055287,1.33224515191796,9.18573921211828,2.39839399907032,2.44184993816816,1.67293324959246
43,48,3,10,12,12,29,26,27,30,25,22,11.8636615583764,1.42135940172739,8.4301397803265,1.52505322685465,14.7751349549035,1.65474848197664,9.39516889626248,1.46455377976599
43,6,3,11,13,9,27,30,19,28,26,27,5.69838746680216,1.2251422800764,7.39819544412967,1.43342655646484,9.4875470861698,1.11191600093844,8.626878826748,1.34162302691766
43,46,3,5,14,11,26,21,22,31,21,23,3.31099431489383,1.57110748579362,7.70252812605577,1.11169808799423,7.04568506744363,1.40706079550364,3.57584415906604,1.20865760250672
43,38,3,1,15,16,20,25,20,17,17,20,5.70456457205546,1.46633052492143,8.06637885577038,2.66456963821292,6.18514134495854,1.19827368872575,3.09023623748362,3.44885295154018
43,40,3,8,16,6,21,18,28,23,31,31,7.11833645674596,1.95432050693125,3.2104511398029,1.5592515586377,8.42979916219338,1.31269742696531,5.85197683107253,1.19861065044097
43,52,2,1,17,31,2,13,44,46,2,3,7.33932891851146,3.1094541279308,3.96103408396448,2.36343647897411,10.4894665787742,1.60116559293965,3.28791727586213,3.72235458896466
43,9,2,7,18,19,15,14,39,47,8,6,3.78355492258925,2.57258081780856,5.0798724015076,1.85991711806128,3.64699946572182,1.49837055350872,2.04421913367332,1.80791534862146
43,59,2,5,19,24,11,4,40,33,11,13,7.83554720548091,3.57833002284679,13.9281253045174,1.90964289695148,10.5450996839281,1.32358194048174,9.76562062583253,2.16459202178521
43,19,2,14,20,21,10,16,36,36,5,9,10.5813640616107,1.75954500754415,5.49640959373573,3.17134667399478,8.43623764321092,2.72432395196483,5.44136233180325,1.32500050554154
43,55,2,13,21,25,12,9,47,48,14,14,15.769704308701,2.70938915456281,5.21300469957714,2.71556464907553,9.71851557528498,1.84345688743269,5.06925351885366,1.69986347872327
43,15,2,9,22,20,6,11,43,45,10,15,8.84020561997386,1.39909913346492,11.0909991679437,1.77405878262834,5.58696737605351,1.85244748138757,10.1199013330224,1.73344302430269
43,32,2,16,23,30,14,3,34,42,12,1,3.1608842376445,2.54802401071174,2.23043139050606,1.25463656051215,2.48543281616367,1.568275394593,1.68332393446326,2.28604741849267
43,22,2,10,24,23,7,5,37,40,9,10,8.57256979885642,2.22839572140401,9.18781277046401,1.5344369250688,8.47450554546776,1.57458615273754,9.36056014081623,1.22145623450706
43,31,2,15,25,27,9,7,41,44,3,2,2.83273107966124,1.29650897097963,4.266123032221,1.37137135613011,2.07078893049766,1.34696769536276,1.59504202865355,0.82007416873239
43,10,2,8,26,18,5,12,38,34,4,12,7.41384655878755,1.9352569888033,8.52632710591206,1.6511678220304,2.76103446884372,2.30550905148266,7.34780460103866,0.875371965696104
43,25,2,12,27,29,3,6,42,37,15,7,3.48169712827621,2.37895010610191,6.29213575912036,1.91618786122854,8.1229761974846,2.43031075225372,5.02069710294018,1.15135421406012
43,42,2,4,28,26,8,1,46,38,13,8,3.39542646601694,2.68808864691709,4.43297103768782,1.50143728561488,2.68795829400187,1.13781993526754,4.48363694108775,2.92609050496685
43,36,2,3,29,32,13,2,35,41,7,4,6.96729746631718,1.70438475504852,6.58156112692814,1.25126687143165,11.2629164820464,1.3431884092206,14.9352486639109,1.45793649380357
43,17,2,11,30,22,4,8,45,43,6,5,5.20074116377691,1.68290228499427,4.86184460759068,1.90031690939213,5.66263827849616,1.40947916306504,5.86401511986696,1.15793553517506
43,2,2,2,31,28,1,10,48,39,1,11,13.953967380221,2.82917722582897,7.22502415778945,1.6499139638363,9.77005798422942,1.68287811600021,11.7312493052377,1.25647083086733
43,60,2,6,32,17,16,15,33,35,16,16,6.40043251921816,4.41775532829524,2.88190334515639,2.68260411761912,4.09279845704077,3.44964965158215,3.86791277776865,2.22551863497938
43,18,1,10,33,45,35,45,16,2,44,45,2.88085132048218,1.42959091401644,3.9112792538308,1.01953282197974,2.31916113182524,0.911008669467265,3.27604075039562,1.07741506154343
43,33,1,9,34,46,40,40,15,16,42,34,2.01628404896837,0.987285072480518,3.59500356212084,1.20442640397778,1.80918735314663,1.22617105532845,1.96079653507331,0.688901269557391
43,8,1,7,35,47,39,35,8,11,47,40,7.37751107109398,2.00427315789057,4.43496435575435,1.03050279274794,12.0357796725493,1.97312728930592,5.9307294688042,1.32597072198041
43,4,1,6,36,34,48,34,6,5,37,35,9.34443603805994,1.56801413287212,7.12010543306133,1.35494175193526,13.0888139019662,1.97926955581715,9.25039358752838,2.78233146274579
43,51,1,14,37,36,33,41,4,3,48,47,4.81662878673342,2.02446605437763,1.70262711842042,1.18259701517491,1.44772511990232,1.81200553879717,4.75192586664343,2.2962852634555
43,44,1,16,38,41,36,39,11,7,33,46,5.79571722089713,1.81712384844468,11.2811478913372,1.6187624290269,2.42036545106748,1.47813882697119,11.0627090321359,1.54106154510009
43,5,1,12,39,33,42,38,13,6,45,44,8.70958981211697,2.03896043591158,4.99385477595933,1.91491594935178,9.05567387423434,1.1147689896261,11.1409808487551,1.92107218558886
43,16,1,3,40,48,43,43,1,13,46,42,0.961781070440338,5.01279651554796,1.43927713443009,1.6700975376807,1.81554246505402,2.17687827974441,8.13367478576038,1.87814309628811
43,37,1,2,41,40,38,37,7,9,38,33,3.97526875033873,2.07181625875273,1.70199183957629,2.1200244017291,2.56677179966209,0.923364989672336,4.55002794866959,0.939745165484055
43,34,1,11,42,37,41,33,3,8,36,41,7.95153773731363,2.1174796157793,6.21836767117929,1.75607673240302,3.20976722362866,2.0407082864931,2.46872960557448,0.928427456121426
43,47,1,8,43,44,46,44,12,4,40,43,3.25256975894627,1.59132143659735,6.94339712781766,0.894781746950684,5.48208106672064,0.868656556915084,1.94745031969069,0.808144672508206
43,43,1,15,44,38,37,46,9,10,41,39,4.18128070675084,1.51294506111662,7.74338498272664,1.25624290395353,6.29424072787879,1.52322401696802,3.7957902553062,5.07221105932695
43,3,1,4,45,42,44,47,14,15,43,48,11.28851681794,1.86339227833741,4.64437992765852,2.000648586034,3.41463576794013,1.48661558573804,8.13080457015167,1.4659332725314
43,29,1,5,46,43,45,48,2,1,39,37,3.50937358837655,1.89891851462744,6.75435243765969,1.89140890040653,5.71746336531032,1.05956178196175,5.40401706350531,1.89006748218526
43,41,1,13,47,35,34,42,10,14,34,38,7.37035371403545,0.844072715621223,2.36950303824779,2.74429414591214,13.7793278935878,1.79992429321283,11.2076140309255,1.27709201956168
43,12,1,1,48,39,47,36,5,12,35,36,9.33037683387192,1.99964422941412,7.34167239836279,1.10271685946282,2.89806850169589,1.12207042692535,2.61992309652123,1.31450411430706
44,52,3,16,1,10,5,1,36,48,43,40,0.715684860389956,2.99382929867625,4.54391710037817,4.58542892194328,2.45030046649026,2.16571584148551,3.55674170937982,1.3971737854099
44,19,3,10,2,3,10,13,34,45,40,47,5.5571084042067,4.58210300675637,1.64460418945873,3.164676555818,2.71806939637463,1.27855858848488,1.90897678336205,1.51381976650009
44,53,3,13,3,11,4,12,39,35,41,44,8.86477654031114,1.60314873698735,5.65394050953546,0.774711978099731,2.54607091785056,1.96344447659794,2.71117301605136,3.96584790710676
44,21,3,15,4,16,8,9,41,47,46,39,7.3974148647103,2.35750364600972,5.54908795308802,2.45702377719863,4.81167064944475,0.826156321913913,6.64720211003623,0.894208854885619
44,25,3,12,5,14,7,7,48,44,42,43,7.10071283196976,1.99938065207243,5.45520402280636,1.30616596265827,4.83669314138751,1.87799475698193,4.87149369968665,1.44525695901848
44,12,3,1,6,9,6,15,47,46,38,37,2.29053163779554,3.73290255963911,1.9704751322306,1.88345513398508,3.86147852886916,1.63607513925399,5.88861720086334,0.764044952372387
44,44,3,11,7,8,11,5,40,34,39,42,4.39639522672769,1.72720538455724,1.62798595399272,2.89172683050947,9.09854049499063,1.12724922847792,8.08671252855765,1.19823546046428
44,17,3,2,8,12,2,8,38,37,37,38,1.54884464300994,3.26701755177601,3.74731115579016,1.41478724011449,4.6438256594829,1.76314847575031,6.42793000160964,1.48744687816361
44,31,3,4,9,15,1,16,35,36,44,34,2.56890945779742,3.10253930739782,1.35674488351106,1.99999944280717,12.3437116865534,1.03676846378039,8.87496349781122,0.712542865445357
44,47,3,14,10,5,12,4,43,42,45,46,12.3989186543286,1.01406721178409,3.53881018517131,1.6698443615669,12.4080215926879,1.0382097248721,1.6551244456532,1.28921044243089
44,5,3,3,11,2,3,11,33,41,33,35,6.84237556276639,1.72391240749675,1.5057361166846,7.49513088067397,2.89271018263753,2.1414570971092,7.77366959679966,0.901083872163326
44,8,3,6,12,6,13,2,37,38,34,36,2.86865373761066,1.33399038988591,4.66560052372461,1.10254208229617,6.29333880214654,0.90526912761743,3.6825812844927,0.659505012971749
44,18,3,5,13,1,15,14,46,40,47,45,16.544314095705,5.3575499481849,1.71455599295405,0.899921969260504,0.546199866751522,2.8313110375193,5.45424770956743,1.03718851193116
44,2,3,9,14,13,14,3,44,33,48,41,1.8708651896286,2.93207584125867,9.13000727453891,1.09933131015168,6.22917075721125,1.26979790062796,6.90333915286828,2.66018507800709
44,46,3,7,15,4,16,6,45,43,35,33,11.2784929356212,2.09310429898869,8.12042783906963,1.16362944651792,5.89426841382647,0.98459894644111,9.16127900554238,0.701269629322269
44,32,3,8,16,7,9,10,42,39,36,48,4.66784404901318,1.17174914444513,1.92321497310149,1.36134290760492,13.1259257274469,0.889134863453364,5.89217529782491,0.860435715142557
44,50,2,11,17,19,25,18,21,18,13,1,4.76079870494505,1.76824899065468,2.30856419280735,0.953078658813865,8.28108594786681,0.896936595473562,7.42077498467734,0.749409796009786
44,41,2,3,18,29,27,25,19,32,14,5,2.82823402526537,4.65801230859961,7.52364486887018,1.49826145529005,2.40249697180207,1.80393917849415,1.81335032663446,1.4845922597251
44,60,2,1,19,25,21,24,29,21,15,2,8.20136634145911,4.37622447280319,6.78026193686946,2.59540810831459,4.31463385025836,1.84185427477314,1.79593218379523,0.991849094939425
44,6,2,14,20,20,32,30,23,31,2,3,8.69561672657892,1.37066190811584,5.99148408676683,0.941686611189652,1.81671438030753,2.045967481552,1.97517077076282,0.80529873573596
44,10,2,6,21,22,31,23,26,23,8,6,7.54575084096086,1.51167214029101,5.79702075060504,0.786754864152499,6.98653829107479,0.909945968967804,9.71245081515826,0.744978452454234
44,14,2,7,22,18,29,21,28,19,11,11,3.45488649742492,1.04243550434057,5.40673781135501,0.997698185630725,10.2976390602407,0.870351599221067,2.00809427520926,1.01567162848187
44,11,2,4,23,30,19,26,27,29,12,14,7.12258176823798,2.03755026971976,2.49022719831009,0.912204399586699,2.46479960660508,2.64759813194087,4.15131943317829,4.72643512499417
44,54,2,8,24,27,30,29,32,20,3,9,8.72666054267665,1.56836143729652,7.17087256760351,1.94980595967809,2.01227600260245,0.956166410000151,4.02060759315373,3.2541317801697
44,39,2,10,25,23,28,22,24,22,10,8,5.5081069728576,1.91805623959863,5.25215875860067,2.62729958599812,5.23125434857502,4.06679844378777,7.36367280733521,5.17238861995429
44,29,2,12,26,24,24,27,20,24,6,10,3.02297726374036,1.54629050806034,4.87999430202399,0.947135636498388,1.84665766514354,1.09160338161291,1.65062445407239,1.05665496553593
44,45,2,15,27,17,22,19,30,26,16,12,10.8658676442756,6.14763123043394,0.760437768954034,1.6825105286116,9.8249667355276,1.1056304175363,2.55336641570921,0.748672763474133
44,59,2,13,28,32,20,17,18,17,1,4,6.56401517402446,4.3535365942389,4.61783572599961,5.5549468779227,7.74127966553078,1.2809300748977,6.43191831282729,0.654735396879914
44,51,2,5,29,31,17,32,25,25,4,7,2.21572190501774,2.81159838724398,7.19959953666967,2.65417944104956,2.48282906598524,1.28885495889608,2.82469945348748,1.58996406807364
44,40,2,16,30,26,23,20,31,27,9,15,5.76429137243395,1.24335507820888,7.87915879332104,0.875508869462465,1.88166852675658,1.03894285930346,11.6184162378468,0.821711730975039
44,4,2,2,31,21,18,31,17,30,5,13,7.18820047285681,1.61945298635874,9.39696090188136,1.45543241319956,2.99266749311391,2.52028893085662,2.96624878306011,4.81467592926765
44,34,2,9,32,28,26,28,22,28,7,16,6.44974859719514,1.93887248806277,2.52753707197007,1.19947231748029,27.0061637164072,1.31940046806085,2.87558401825845,1.20594468916352
44,43,1,4,33,47,38,40,8,15,26,31,1.76526928645944,5.93267734113215,8.65636353344416,5.87087256648101,4.22939111493451,3.32285017172035,5.12217881626202,1.87379498556857
44,13,1,10,34,46,34,36,4,5,30,30,1.01477227961823,3.30477131950374,1.23194455100747,1.55415094226373,5.862037872359,1.5326950523131,6.25451548818273,1.09785510354686
44,3,1,2,35,43,42,35,10,8,20,28,6.47586478766971,1.50032644415569,3.14096777069335,0.803459823498088,2.80790685112242,2.48596605525381,9.27959466682478,1.82481823628405
44,42,1,8,36,44,36,47,13,11,32,27,2.65333451940296,2.0055560396213,3.02456639696175,2.47686441417773,3.88756455611747,1.37257677972138,4.92024861363188,1.92698538076274
44,20,1,15,37,48,41,46,11,10,23,26,1.96671213012723,7.17804811142923,4.30550666226009,1.40350567616679,9.36669486259962,6.38696014968264,8.29263724801967,1.1070342502444
44,37,1,6,38,34,40,38,9,14,27,22,1.24336564803525,1.19971392655043,7.57010215104219,1.15867853345571,1.04660620077357,1.39613780441141,3.72929643576208,1.8013811261153
44,38,1,12,39,36,46,42,5,12,31,21,3.68956236695612,1.37962467193029,6.82783012544405,4.2910219264113,2.34797090521351,1.24743896777363,16.4753960711359,2.51482739697167
44,36,1,13,40,41,48,48,12,9,25,25,6.30398398934449,2.60427322273244,5.06076257496625,1.75105718776558,10.6591203284079,1.57889590307241,5.25226844918598,0.930361957364767
44,56,1,11,41,38,39,39,7,7,29,17,2.718498230357,1.87303900422376,1.38688700827242,2.24779454865075,3.8951461475508,1.63239668453753,5.50851858461647,1.07745594800417
44,23,1,1,42,35,44,45,3,2,24,29,5.32799642535338,1.29640765568092,8.39141041334096,1.64272673188407,4.17548449489914,3.5409050021799,3.91784483368519,2.74646698730339
44,28,1,16,43,37,45,37,15,1,28,32,2.49138554444926,2.14256490788102,5.76300674059894,2.01996761970804,13.5333717153353,1.09515004702007,5.16683914476926,2.03632456971354
44,58,1,7,44,33,35,34,2,13,19,19,15.2092431043275,3.89441697048096,2.33153550174211,1.14870674454414,2.06458925125298,1.39962524283419,3.1501756859916,0.791982569540778
44,48,1,9,45,45,47,33,14,6,18,18,2.44225604340591,4.81226161942413,4.56303918439608,2.42403993507014,10.7234941720453,3.77366927606727,7.10356146818231,1.03218262752944
44,30,1,3,46,40,37,43,16,16,17,20,4.15124949909568,4.18339022105192,5.28361631989083,1.63441765003336,9.10089991648238,1.77602945071885,6.96264883609274,0.743381160514218
44,24,1,5,47,42,43,41,1,4,22,23,9.82247441900108,2.66340865075472,7.02179055272245,1.13689682213226,3.88101423203352,1.67390804496972,5.00515563915451,0.814483057214602
44,9,1,14,48,39,33,44,6,3,21,24,1.62098403825621,3.79344010501154,5.13700832541963,0.943886084402038,2.35693325095235,2.57039291520687,2.25132366797334,2.30003249375113
45,33,2,2,1,7,23,25,25,22,45,43,3.79620159398746,1.97250717232419,2.98247400514174,1.63608181879772,2.81962872077202,1.16903481552345,2.13044070641627,1.18672452589271
45,40,2,7,2,14,29,17,28,17,46,34,8.30959639254615,3.3892894906021,38.6335405741775,6.25766132089484,6.19839317737205,1.776737967587,22.3210340020541,2.71229994537953
45,19,2,10,3,13,32,30,20,28,37,33,4.30266671015761,2.48353968257743,15.4126472076459,2.27263033310555,20.306604691601,2.99420550254672,11.5497267932096,1.13837668288124
45,12,2,9,4,12,28,28,31,21,48,38,10.1024582018563,2.84369846899426,7.413014543803,1.78638458488876,26.8718071352578,0.676331596939235,2.59716282346199,0.815421755803072
45,31,2,3,5,11,26,24,18,30,38,36,7.15279248629668,3.36459470708542,5.57001441899502,1.24619088349937,8.64040769960138,1.81448628543512,5.03849950210133,0.964245650071462
45,17,2,5,6,16,27,29,24,31,35,41,5.02184097209192,5.06353788740307,10.8140923869651,6.73388945166334,6.14366512929973,2.32170799682626,11.0261349691227,0.766843363168846
45,10,2,11,7,10,20,31,17,20,42,39,12.8354675294859,2.51816690793385,14.0597361052942,2.26772705296207,3.69391178763271,1.96793521119253,2.55641986819228,0.683714382697872
45,44,2,8,8,6,31,22,30,24,47,45,5.97456466775202,3.10349108074115,18.1237622542012,0.97571138938838,7.55452281691123,2.64576717752243,8.52680354074073,3.76968080878214
45,60,2,14,9,1,25,20,29,23,36,48,5.62516051990224,7.95601908790923,5.0420455456624,2.28403617178174,3.72655875596865,1.45030567917547,14.5621102314499,1.9906718727907
45,3,2,1,10,15,24,18,23,18,33,46,23.5282060009258,4.56790283233386,18.954428297744,3.97012858521884,3.69316800371325,0.905215039979339,4.30119153803298,1.08504772043671
45,51,2,15,11,2,19,21,21,19,34,42,6.1007000468162,3.29910998749892,7.1062666651269,1.88890773262665,13.9560262164323,1.75510499930351,4.15080104414028,1.48171540190833
45,1,2,12,12,9,17,19,26,27,41,37,7.26562729730904,3.98949553061448,4.64651201849756,1.97325190035826,6.8439843385213,0.857429783836778,3.98403938049887,1.46187250421099
45,7,2,13,13,3,30,26,32,29,44,35,4.73778181200851,1.96796747437293,6.18775921183897,0.826667037393236,3.57299436569519,3.07685841777493,2.81260804456269,1.19803969148325
45,2,2,6,14,8,18,23,22,26,40,47,9.18165284190763,1.63683873034825,7.93570402805472,1.39126393381321,5.09128635043726,1.06718069800991,6.26315807329502,1.5998129418831
45,38,2,16,15,5,21,27,27,25,43,40,12.2157963405662,2.49628436301464,2.04285347653513,1.17528328904518,2.54776601056074,0.929119343331877,2.24882207856808,0.898366124079075
45,53,2,4,16,4,22,32,19,32,39,44,9.7661976111458,1.67689276983674,7.17253637180329,13.5968943684638,8.16556831418438,2.95166667656667,2.90863637198527,1.54666783281482
45,45,3,14,17,29,43,38,3,16,30,32,2.11529721449278,2.14030811145676,18.5024654323724,3.71456927487088,5.14137006426336,0.947230481092447,2.2144245579766,1.44435449988123
45,30,3,15,18,20,37,44,8,3,22,26,13.1772135520278,3.67028957734965,10.1494063583532,2.24225283897886,3.97518836583822,3.55774420012585,7.91821253177022,0.706401556290075
45,46,3,4,19,19,44,35,6,7,25,27,0.0845016401626708,5.37564681149615,6.43108238237073,1.7370566307045,2.5061026594567,0.94042299865032,5.02818057927379,1.18097704935371
45,20,3,11,20,27,42,43,13,14,19,19,11.3907144970726,3.76657417184924,14.0604953793354,3.62355640799706,4.72375659118006,1.04259883122086,3.56419759138862,2.74008208556279
45,15,3,3,21,31,45,47,14,12,18,31,9.35473992364223,2.17347509010233,11.584399788785,1.8051826191695,6.48921374703423,0.92283550781849,12.4294427862524,4.89521130457524
45,52,3,7,22,24,36,36,2,9,28,22,13.7578971083731,5.26326131371025,6.35447060129172,1.42367406886206,6.87719493269014,1.88627019962405,4.55470105058794,1.5713956339232
45,14,3,5,23,25,46,33,9,6,27,21,13.368884647507,2.22472699230002,12.1720970512179,2.39995637446918,1.83969021045777,0.8202269497815,2.6518572711484,1.21710365546733
45,5,3,8,24,26,33,37,10,15,26,23,5.33951945537501,3.43133353578105,4.12009559628041,1.3614805035495,3.59788274197854,1.44528164923577,14.3270776253185,1.21715006715658
45,23,3,12,25,30,38,40,4,8,17,24,11.824763137739,1.58889254651967,12.4054772587397,2.72080916972209,35.5097616197445,4.42105066627846,3.19783059050587,1.45061290249669
