SubjectID,ImageNumber,TrialNumberR1,TrialNumberR2,TrialNumberR3,RatingR1,RatingR2,RatingR3,AvgRatingR1R2,AvgRatingR1R2R3,RespTimeR1,RespTimeR2,RespTimeR3
131,40,56,27,3,492.835820895522,500,650.44776119403,496.417910447761,547.761194029851,2.39322834329369,0.639595592843989,1.2792042478959
131,24,57,60,47,1000,1000,1000,1000,1000,3.97501610097424,2.21750478151534,1.84102216078554
131,22,58,45,8,0,0,0,0,0,2.10497967534457,2.36473341053374,2.30262624125862
131,38,59,55,40,1000,729.253731343284,750.746268656717,864.626865671642,826.666666666667,2.01790909692568,1.34167892523124,4.52929723181933
131,55,60,26,38,0,0,0,0,0,2.21131312643502,2.00845770728711,2.44817323007646
132,50,1,32,45,657.611940298508,779.402985074627,636.119402985075,718.507462686567,691.044776119403,8.21901779254358,2.42854357352235,1.44588428632233
132,26,2,44,21,1000,1000,1000,1000,1000,4.84544641613729,3.33205682784364,2.26584622990413
132,58,3,13,24,808.059701492537,872.537313432835,664.776119402985,840.298507462686,781.791044776119,4.72131978155767,2.68486959150687,1.48323044518474
132,9,4,52,28,614.626865671642,786.567164179105,836.716417910448,700.597014925373,745.970149253731,2.57455265886665,2.31828867303147,3.75758312384278
132,8,5,7,46,184.776119402985,0,242.089552238806,92.3880597014924,142.28855721393,4.61662511462191,3.26644493346566,1.72838319903713
132,57,6,25,37,1000,1000,1000,1000,1000,2.70494363914395,2.27456585200844,2.49010571127292
132,43,7,35,56,170.44776119403,328.059701492537,134.626865671641,249.253731343283,211.044776119403,3.62753904219608,1.74098632487585,2.16729075812145
132,34,8,33,31,808.059701492537,815.223880597015,600.298507462687,811.641791044776,741.194029850746,4.73711648215385,2.40297058791475,3.23632241069208
132,12,9,3,13,815.223880597015,500,650.44776119403,657.611940298508,655.223880597015,2.75959893713662,1.46393383840359,1.81010571023035
132,3,10,14,39,1000,886.86567164179,1000,943.432835820895,962.28855721393,2.67411888845891,2.17910442120228,2.36155099129064
132,13,11,37,22,0,0,0,0,0,2.68600486488958,2.50826528151947,3.74106952545117
132,29,12,56,48,500,500,736.417910447761,500,578.805970149254,1.75047617044584,1.73368598499428,1.72452152291771
132,45,13,5,1,500,500,500,500,500,1.40055174461486,0.958563847502774,2.94142890872536
132,37,14,18,54,1000,1000,1000,1000,1000,2.72608643124704,2.32786127440022,2.55700977099332
132,20,15,29,33,500,500,500,500,500,1.69599424114585,0.976471783530087,1.15515592775228
132,47,16,47,10,378.20895522388,342.388059701492,349.55223880597,360.298507462686,356.716417910448,6.51038678692476,2.1299797606589,2.08927972455967
132,44,17,50,57,0,0,0,0,0,2.71588130101418,2.33192659222641,3.20767126604187
132,23,18,42,42,815.223880597015,765.074626865672,500,790.149253731343,693.432835820896,3.56475439798078,1.90392706346438,1.08782001216605
132,51,19,2,50,1000,1000,1000,1000,1000,2.50402012716449,3.3557169751698,3.3064576726083
132,59,20,49,14,500,808.059701492537,399.701492537313,654.029850746269,569.253731343284,1.20867331561067,2.37837641551823,1.43347543652635
132,15,21,48,40,500,392.537313432836,464.179104477612,446.268656716418,452.238805970149,1.89183724863688,1.57056873652709,5.52845112819705
132,27,22,6,12,1000,1000,879.701492537313,1000,959.900497512438,4.00289039574045,2.51643219552489,1.96578283856434
132,46,23,28,38,500,500,500,500,500,1.18740575808442,0.846480687338499,1.64445380287543
132,48,24,59,59,500,328.059701492537,0,414.029850746269,276.019900497512,1.30682161030154,1.79153577327816,2.90290439183991
132,53,25,9,49,822.388059701492,894.029850746268,822.388059701492,858.20895522388,846.268656716418,3.92277735714424,2.06980822928972,1.7592076951405
132,36,26,45,35,729.253731343284,722.089552238806,500,725.671641791045,650.44776119403,3.56768984823202,4.77983251997921,1.02881109215923
132,41,27,15,58,851.044776119403,851.044776119403,865.373134328358,851.044776119403,855.820895522388,3.01987530850602,1.88467160569917,2.57364887313452
132,4,28,58,52,500,500,500,500,500,3.94561176985371,1.14078448400824,1.57488467144503
132,16,29,40,53,1000,1000,894.029850746268,1000,964.676616915423,2.44905060520841,2.47885224598576,1.92857797502074
132,5,30,20,7,0,141.791044776119,0,70.8955223880595,47.2636815920397,4.2148586414969,2.06969146448955,2.13620522019664
132,56,31,16,25,500,500,500,500,500,1.2915758174463,3.31265145688485,1.29626703978101
132,55,32,46,8,0,0,0,0,0,2.73483808478977,2.59533720910667,2.57371013327793
132,35,33,41,2,1000,815.223880597015,757.910447761194,907.611940298508,857.71144278607,3.458084955711,2.03220793649234,3.23537418473461
132,42,34,12,26,184.776119402985,0,320.89552238806,92.3880597014924,168.557213930348,4.0340139881605,2.53851747581939,1.95977946380299
132,6,35,21,4,1000,901.194029850745,843.880597014925,950.597014925373,915.02487562189,2.3771561606859,1.98904272317714,1.96855503534425
132,39,36,54,27,822.388059701492,800.89552238806,822.388059701492,811.641791044776,815.223880597015,2.48561163209843,1.84200580375682,1.82503348348109
132,2,37,43,51,213.432835820895,0,234.925373134328,106.716417910448,149.452736318408,2.7986663257002,4.38019314649728,3.78658856171933
132,18,38,17,19,213.432835820895,170.44776119403,478.507462686567,191.940298507462,287.462686567164,2.00524227184042,1.98887169471845,1.52983066365232
132,17,39,55,44,234.925373134328,0,0,117.462686567164,78.3084577114427,2.27224234224195,2.86404736916529,3.13921456974822
132,7,40,53,17,249.253731343283,191.940298507462,0,220.597014925373,147.064676616915,1.77649422166087,1.86446615232717,2.38547953959278
132,28,41,8,11,500,500,299.402985074627,500,433.134328358209,3.52749385730795,1.46587483037183,2.03604549142983
132,33,42,39,18,500,500,500,500,500,3.03902111077514,2.09584375488112,1.21588608219281
132,1,43,27,47,836.716417910448,607.462686567164,500,722.089552238806,648.059701492537,2.63933248133117,3.26418411680015,1.09002850729667
132,11,44,11,15,1000,1000,1000,1000,1000,4.83751683860146,2.35569899635948,2.37564602694329
132,60,45,1,43,836.716417910448,500,786.567164179105,668.358208955224,707.761194029851,11.0693141865181,3.88449216078607,2.04027538110495
132,38,46,26,23,1000,793.731343283582,593.134328358209,896.865671641791,795.621890547264,3.46444123917399,2.54270078172476,2.6173945967912
132,30,47,38,41,951.343283582088,1000,822.388059701492,975.671641791044,924.57711442786,4.10874426528108,3.13695345656333,1.93239598941545
132,14,48,34,5,1000,836.716417910448,671.940298507463,918.358208955224,836.218905472637,5.13725230302862,2.21286626774327,1.37587069531219
132,10,49,4,6,500,743.582089552239,822.388059701492,621.79104477612,688.656716417911,5.01465524763671,2.56651298105635,2.49490126893579
132,24,50,24,32,1000,822.388059701492,836.716417910448,911.194029850746,886.36815920398,4.28863465837549,2.565404584921,2.31902700209321
132,54,51,60,3,829.55223880597,901.194029850745,851.044776119403,865.373134328358,860.597014925373,1.97050008403221,2.02528266488707,2.07228130553631
132,25,52,51,16,378.20895522388,170.44776119403,342.388059701492,274.328358208955,297.014925373134,1.61707373251647,2.14730025601011,2.13968054270481
132,21,53,30,60,1000,1000,1000,1000,1000,2.69072349961561,2.58098405367946,2.31522128190227
132,52,54,31,9,808.059701492537,808.059701492537,478.507462686567,808.059701492537,698.208955223881,3.61099772840316,2.21131414209685,2.49566552250326
132,49,55,10,30,679.10447761194,500,457.014925373134,589.55223880597,545.373134328358,2.69211942793345,1.76117037768927,1.3948779760467
132,22,56,57,55,1000,1000,1000,1000,1000,2.34932211505611,2.3617269967358,2.24577550891627
132,31,57,36,36,500,500,500,500,500,1.37220861716969,1.74001049809613,0.734297588789559
132,19,58,22,29,500,399.701492537313,478.507462686567,449.850746268657,459.402985074627,1.99111405708618,2.10687904385122,3.64335553968158
132,32,59,23,34,693.432835820896,829.55223880597,500,761.492537313433,674.328358208955,2.0901489903622,1.71587681074243,2.40909695845039
132,40,60,19,20,693.432835820896,707.761194029851,693.432835820896,700.597014925373,698.208955223881,1.37281102600809,1.91221548239491,1.97799887422298
133,18,1,29,15,714.925373134329,722.089552238806,614.626865671642,718.507462686567,683.880597014926,11.0425726352134,4.69378251420358,1.50717117019576
133,15,2,49,40,879.701492537313,929.850746268655,865.373134328358,904.776119402984,891.641791044775,4.54836926548933,2.61373852593215,2.34270526410273
133,20,3,39,38,800.89552238806,808.059701492537,786.567164179105,804.477611940299,798.507462686567,3.18741513699865,2.77757626509765,1.95291081866344
133,26,4,44,16,199.10447761194,0,0,99.55223880597,66.36815920398,5.33527595056216,2.25011988120787,3.04960033380121
133,7,5,55,46,0,0,0,0,0,6.88352488194232,2.6595452116253,2.60755659382357
133,21,6,6,21,399.701492537313,191.940298507462,392.537313432836,295.820895522388,328.059701492537,3.47333021598638,3.8984548406761,1.88046029516772
133,42,7,23,3,714.925373134329,628.955223880597,585.970149253731,671.940298507463,643.283582089552,3.83464843992579,2.3093429771809,2.97069219423065
133,44,8,48,22,0,0,0,0,0,2.92395965348032,2.17535691336252,2.26498917624758
133,56,9,14,58,915.5223880597,915.5223880597,851.044776119403,915.5223880597,894.029850746268,2.7377389816138,2.83730592289544,2.05633881151698
133,13,10,3,54,1000,1000,1000,1000,1000,2.69085984936487,2.27335492246402,2.07608283434183
133,14,11,41,51,507.164179104478,550.149253731343,621.79104477612,528.656716417911,559.701492537314,2.38738463574873,4.08006431036347,1.84625811732167
133,35,12,20,41,564.477611940299,564.477611940299,600.298507462687,564.477611940299,576.417910447761,3.24791397402851,2.87808321830653,1.34130054912202
133,24,13,8,18,808.059701492537,901.194029850745,879.701492537313,854.626865671641,862.985074626865,3.58104075291453,3.01440120250618,3.16191958110539
133,55,14,28,27,0,0,0,0,0,3.14345924366444,2.5873498153087,2.14800045784159
133,57,15,19,57,793.731343283582,808.059701492537,772.238805970149,800.89552238806,791.34328358209,3.46844256169857,4.15876830507545,2.5586402093295
133,51,16,9,59,829.55223880597,872.537313432835,836.716417910448,851.044776119403,846.268656716418,4.15870214440315,3.36273660775601,3.1275128850848
133,46,17,51,24,657.611940298508,650.44776119403,779.402985074627,654.029850746269,695.820895522388,3.49514753354538,2.83118386482602,2.34688440428454
133,17,18,31,23,650.44776119403,700.597014925373,729.253731343284,675.522388059702,693.432835820896,1.85995781221641,3.20384734431036,1.73777221156251
133,48,19,58,10,894.029850746268,915.5223880597,915.5223880597,904.776119402984,908.358208955223,3.00832109354974,2.0165443949013,2.36310178539134
133,32,20,18,32,356.716417910448,378.20895522388,371.044776119403,367.462686567164,368.65671641791,4.57056176948731,2.39329786457779,1.62467782582371
133,34,21,21,30,736.417910447761,614.626865671642,607.462686567164,675.522388059702,652.835820895522,2.55090441966649,2.04092901583226,2.09436760881999
133,9,22,26,11,500,808.059701492537,879.701492537313,654.029850746269,729.253731343283,0.879494653938764,2.77863522589359,4.55234003722308
133,38,23,11,37,392.537313432836,528.656716417911,578.805970149254,460.597014925373,500,5.94808855021233,4.51602036368126,2.38549895717824
133,8,24,60,48,714.925373134329,800.89552238806,786.567164179105,757.910447761194,767.462686567164,4.75105077914418,2.37657649423227,1.82445186924178
133,5,25,35,43,714.925373134329,700.597014925373,593.134328358209,707.761194029851,669.55223880597,3.36396007685289,2.47972319285736,3.03877810281301
133,10,26,46,25,815.223880597015,858.20895522388,843.880597014925,836.716417910447,839.10447761194,3.78934932415427,2.31627593989197,2.12057303728943
133,49,27,12,52,886.86567164179,908.358208955223,757.910447761194,897.611940298507,851.044776119402,3.15368963319042,2.83212906112021,1.53819648047011
133,33,28,7,1,514.328358208955,528.656716417911,485.671641791045,521.492537313433,509.55223880597,4.40392766835294,2.05998834797697,10.4764386170209
133,12,29,22,5,457.014925373134,464.179104477612,464.179104477612,460.597014925373,461.791044776119,1.93917689528166,2.40246813033787,2.40746954912811
133,52,30,34,35,714.925373134329,779.402985074627,736.417910447761,747.164179104478,743.582089552239,2.58691945402938,3.40469228987422,2.90330396210356
133,4,31,30,12,528.656716417911,686.268656716418,643.283582089552,607.462686567164,619.402985074627,2.2032024842556,2.79829067280525,2.72139056880133
133,59,32,53,36,822.388059701492,822.388059701492,628.955223880597,822.388059701492,757.910447761194,2.66822629461626,3.9286929363725,2.19661561128305
133,6,33,37,34,657.611940298508,700.597014925373,736.417910447761,679.10447761194,698.208955223881,3.49413853358737,2.51588972680292,2.04141481198621
133,40,34,32,26,772.238805970149,743.582089552239,858.20895522388,757.910447761194,791.343283582089,4.39310344554633,3.19094694013984,1.84090308223767
133,36,35,25,56,542.985074626866,557.313432835821,643.283582089552,550.149253731343,581.194029850746,2.37881819056179,2.29006344039726,2.07545380223746
133,39,36,36,47,908.358208955223,908.358208955223,937.014925373133,908.358208955223,917.910447761193,3.25503145738708,2.44410515646268,1.96716344884408
133,25,37,57,28,105.970149253731,105.970149253731,0,105.970149253731,70.646766169154,3.32130428574806,2.10652416526636,2.48764365947318
133,19,38,27,7,600.298507462687,700.597014925373,707.761194029851,650.44776119403,669.55223880597,2.37952116323504,2.62139000629259,2.49345681844534
133,27,39,33,19,808.059701492537,600.298507462687,600.298507462687,704.179104477612,669.55223880597,4.56906937340682,2.67484246648246,1.86334603715841
133,37,40,10,53,500,707.761194029851,614.626865671642,603.880597014925,607.462686567164,1.40232059144705,2.63880928492154,1.72641322361142
133,31,41,1,8,714.925373134329,743.582089552239,808.059701492537,729.253731343284,755.522388059702,7.67427558321174,6.6814559739887,2.23094414457682
133,53,42,54,20,578.805970149254,607.462686567164,571.641791044776,593.134328358209,585.970149253731,3.12801026552097,2.87384726327127,1.46170859724043
133,50,43,38,29,808.059701492537,851.044776119403,729.253731343284,829.55223880597,796.119402985075,3.18083872166744,3.76393185689676,3.37303274161695
133,11,44,59,17,514.328358208955,571.641791044776,464.179104477612,542.985074626866,516.716417910448,5.3978273233472,2.34094766464113,2.93607784006599
133,47,45,50,60,808.059701492537,836.716417910448,829.55223880597,822.388059701492,824.776119402985,2.71444626032758,2.34735262731465,1.96689890032212
133,16,46,2,14,535.820895522388,535.820895522388,392.537313432836,535.820895522388,488.059701492537,1.63499388981586,3.92249300667777,3.3128076196781
133,23,47,24,31,507.164179104478,449.850746268657,421.194029850746,478.507462686567,459.402985074627,3.06508510778781,5.26531670101758,2.6540414369174
133,22,48,43,50,485.671641791045,478.507462686567,528.656716417911,482.089552238806,497.611940298507,4.77977034278001,2.70659998905239,2.76096008157856
133,58,49,5,49,736.417910447761,800.89552238806,808.059701492537,768.656716417911,781.79104477612,2.40419819902058,2.82170117855776,2.40013321147399
133,3,50,16,4,800.89552238806,808.059701492537,736.417910447761,804.477611940299,781.79104477612,3.7681496040293,2.43304671363535,2.06230358192352
133,41,51,42,6,707.761194029851,700.597014925373,600.298507462687,704.179104477612,669.55223880597,3.72104414350792,1.92111084030284,1.79646138462431
133,30,52,47,45,521.492537313433,514.328358208955,514.328358208955,517.910447761194,516.716417910448,1.59607058743791,1.26833049953893,3.30948559986246
133,45,53,52,39,901.194029850745,829.55223880597,808.059701492537,865.373134328358,846.268656716418,2.92259461282038,2.17039398967154,2.80612805379315
133,2,54,17,13,399.701492537313,385.373134328358,335.223880597015,392.537313432836,373.432835820895,3.58831730686779,2.90758035290878,1.76804075430482
133,54,55,45,9,392.537313432836,177.611940298507,399.701492537313,285.074626865671,323.283582089552,2.81581210201648,2.69205377292201,1.72630728346121
133,60,56,13,2,399.701492537313,378.20895522388,392.537313432836,388.955223880597,390.149253731343,2.86457545064059,3.03031650889648,2.14804193660439
133,1,57,40,55,550.149253731343,621.79104477612,636.119402985075,585.970149253731,602.686567164179,3.14735577703482,3.09470766526556,2.57737177818399
133,43,58,56,42,800.89552238806,836.716417910448,836.716417910448,818.805970149254,824.776119402985,4.00774255859801,2.49028348710544,2.04875769916725
133,29,59,4,44,184.776119402985,191.940298507462,84.4776119402982,188.358208955224,153.731343283582,2.71520856260122,2.92852723546525,3.32772166824634
133,28,60,15,33,199.10447761194,184.776119402985,199.10447761194,191.940298507462,194.328358208955,3.57000663349822,3.33630027179242,2.36838508730307
134,58,1,13,26,679.10447761194,98.8059701492534,206.268656716418,388.955223880597,328.059701492537,7.99797703206423,2.06736655539135,1.6626545052568
134,7,2,40,9,679.10447761194,485.671641791045,500,582.388059701493,554.925373134328,2.41118083964102,2.78107783404994,1.27924886945402
134,6,3,34,42,929.850746268655,935.522388059702,972.835820895521,932.686567164179,946.069651741293,1.97500143866637,2.59859482388129,1.79772920088726
134,37,4,28,34,0,0,0,0,0,2.82443088426953,2.09835577677586,3.35450819227844
134,23,5,46,19,671.940298507463,714.925373134329,500,693.432835820896,628.955223880597,1.35019796542474,2.77813957020408,1.03752332669683
134,35,6,43,40,686.268656716418,714.925373134329,822.388059701492,700.597014925373,741.194029850746,1.91878698390792,1.80146964913001,1.39294775843155
134,20,7,50,41,593.134328358209,607.462686567164,593.134328358209,600.298507462687,597.910447761194,2.18423053793958,3.47760940052103,1.4492476201267
134,40,8,42,2,500,285.074626865671,148.955223880597,392.537313432836,311.343283582089,1.59698812160059,1.56376796937548,2.48890974000096
134,60,9,14,3,836.716417910448,743.582089552239,729.253731343284,790.149253731343,769.850746268657,2.43036772176856,1.48652023205068,1.36927113158163
134,5,10,3,46,500,500,299.402985074627,500,433.134328358209,2.29281118852668,1.16388688300503,1.58279854038847
134,19,11,20,10,256.417910447761,42.9850746268657,127.462686567164,149.701492537313,142.28855721393,1.66458628457622,2.71919855920714,1.8453425586049
134,18,12,26,24,127.462686567164,91.6417910447758,134.626865671641,109.55223880597,117.910447761194,1.77526236086851,2.1226515849994,1.96275819212315
134,44,13,59,16,299.402985074627,84.4776119402982,134.626865671641,191.940298507462,172.835820895522,2.46488312043948,2.0475503532798,2.74086233336129
134,34,14,60,57,664.776119402985,686.268656716418,657.611940298508,675.522388059702,669.55223880597,2.2958897977951,1.1965797697485,2.61107388915843
134,54,15,25,14,263.582089552239,77.3134328358206,91.6417910447758,170.44776119403,144.179104477612,1.93175552075263,1.72199403279228,1.59273293733713
134,2,16,57,23,191.940298507462,234.925373134328,177.611940298507,213.432835820895,201.492537313433,3.8946732483746,2.51881729176966,1.67314623339917
134,25,17,38,47,886.86567164179,901.194029850745,714.925373134329,894.029850746268,834.328358208955,1.82520690441015,2.28753999201581,1.88384596054675
134,45,18,12,29,793.731343283582,700.597014925373,700.597014925373,747.164179104478,731.641791044776,2.35178938379977,1.36832641524961,2.01070407847874
134,16,19,39,25,177.611940298507,163.283582089552,270.746268656716,170.44776119403,203.880597014925,2.16759566185647,1.64188800944248,1.47879766760161
134,55,20,52,48,0,184.776119402985,62.9850746268654,92.3880597014924,82.5870646766167,2.15990918484749,1.63902465414139,2.03464566200273
134,51,21,22,56,650.44776119403,793.731343283582,693.432835820896,722.089552238806,712.537313432836,1.86418290261645,1.53906194271985,1.00525458462653
134,3,22,36,55,1000,1000,1000,1000,1000,2.04169256536989,2.03567406901857,1.98158206613152
134,31,23,31,39,686.268656716418,621.79104477612,793.731343283582,654.029850746269,700.597014925373,2.74041979300091,2.90536620144849,1.89218100276776
134,17,24,7,27,277.910447761194,184.776119402985,84.4776119402982,231.343283582089,182.388059701492,1.35760451416718,2.21139108846546,2.73217674990883
134,27,25,53,52,879.701492537313,865.373134328358,707.761194029851,872.537313432835,817.611940298507,1.6372059591813,1.87006933992961,1.21602505072951
134,52,26,11,53,485.671641791045,249.253731343283,277.910447761194,367.462686567164,337.611940298507,2.5602738140733,1.95210767997196,1.43493385252077
134,13,27,33,33,320.89552238806,184.776119402985,91.6417910447758,252.835820895522,199.10447761194,1.32621920740348,1.4806172317476,1.86693024661508
134,50,28,2,43,1000,929.850746268655,1000,964.925373134328,976.616915422885,2.0415215518442,1.67005198035622,1.85920043871738
134,59,29,35,38,679.10447761194,722.089552238806,707.761194029851,700.597014925373,702.985074626866,2.18225230363896,2.33218776233844,1.78413840872236
134,22,30,54,30,836.716417910448,908.358208955223,786.567164179105,872.537313432835,843.880597014925,2.18085662589874,1.76545690992498,1.85391897871159
134,24,31,44,59,915.5223880597,894.029850746268,865.373134328358,904.776119402984,891.641791044775,1.9204887970991,2.94282020421815,1.49384326633299
134,48,32,9,36,263.582089552239,808.059701492537,800.89552238806,535.820895522388,624.179104477612,1.36593383460422,1.88276857428718,2.22314465531963
134,42,33,17,49,879.701492537313,872.537313432835,693.432835820896,876.119402985074,815.223880597015,2.38788529715384,1.59440746737528,1.23530651626061
134,15,34,1,6,270.746268656716,285.074626865671,292.238805970149,277.910447761194,282.686567164179,2.35936183508602,3.36881194493617,1.67854914866621
134,32,35,16,45,500,700.597014925373,707.761194029851,600.298507462687,636.119402985075,1.41148127411725,1.60511247240356,1.49231266250717
134,39,36,37,7,700.597014925373,693.432835820896,500,697.014925373134,631.34328358209,2.31435970540042,3.03240994099178,1.15919312107144
134,43,37,15,1,722.089552238806,822.388059701492,786.567164179105,772.238805970149,777.014925373134,1.45449998637196,1.65676017451915,8.09200394502841
134,36,38,10,15,843.880597014925,772.238805970149,707.761194029851,808.059701492537,774.626865671642,2.01899561483879,2.65361631187261,1.55114363122266
134,11,39,49,31,693.432835820896,707.761194029851,700.597014925373,700.597014925373,700.597014925373,1.64343321154593,1.38031074515311,3.00918508350151
134,1,40,8,5,865.373134328358,1000,915.5223880597,932.686567164179,926.965174129353,1.61948771806783,2.7974180377787,2.63623192266095
134,30,41,47,12,736.417910447761,879.701492537313,886.86567164179,808.059701492537,834.328358208955,1.94620598340407,1.52038363169413,1.56378305490944
134,53,42,6,51,593.134328358209,621.79104477612,500,607.462686567164,571.641791044776,2.10547682523611,1.94625180668663,1.02482071847771
134,29,43,27,22,829.55223880597,908.358208955223,786.567164179105,868.955223880596,841.492537313433,1.64333859510953,2.47997554633184,2.22957853245316
134,38,44,48,35,679.10447761194,722.089552238806,700.597014925373,700.597014925373,700.597014925373,1.44668678895687,1.33604114069021,1.40247486392036
134,41,45,41,18,886.86567164179,793.731343283582,786.567164179105,840.298507462686,822.388059701492,1.88220710417954,2.49911063487525,1.34784506275901
134,8,46,32,32,500,707.761194029851,500,603.880597014925,569.253731343284,1.68813625219627,1.26470400829567,0.968677716387901
134,21,47,30,50,693.432835820896,686.268656716418,743.582089552239,689.850746268657,707.761194029851,1.36236616881797,1.60492335332674,1.12579005764564
134,4,48,19,28,500,894.029850746268,650.44776119403,697.014925373134,681.492537313433,1.72337451242493,1.68215972054168,3.27531744996668
134,12,49,29,37,184.776119402985,256.417910447761,335.223880597015,220.597014925373,258.805970149254,1.70025514581357,1.81737096546567,2.66832187038381
134,26,50,5,44,836.716417910448,1000,1000,918.358208955224,945.572139303482,1.60057623236207,1.99046147553599,2.00221091450658
134,14,51,56,4,500,500,593.134328358209,500,531.044776119403,1.83222286187811,1.40394499350805,1.99620455462718
134,47,52,24,20,879.701492537313,972.835820895521,908.358208955223,926.268656716417,920.298507462685,2.07987127089291,1.64003400321235,1.93814297474455
134,57,53,45,58,0,0,0,0,0,2.75060435125488,2.17484398730448,1.91053746370017
134,49,54,21,17,793.731343283582,1000,700.597014925373,896.865671641791,831.442786069652,1.61200098466361,1.65577974286862,1.18001941780676
134,33,55,23,13,242.089552238806,234.925373134328,277.910447761194,238.507462686567,251.641791044776,1.88872824166901,2.00126674660714,1.7182015326689
134,28,56,18,8,815.223880597015,707.761194029851,585.970149253731,761.492537313433,702.985074626866,1.52257830856252,1.40857274676091,1.23896838596556
134,56,57,51,21,729.253731343284,700.597014925373,729.253731343284,714.925373134329,719.701492537314,2.95547250864911,1.42513735149987,1.62073001285898
134,46,58,55,11,793.731343283582,937.014925373133,800.89552238806,865.373134328358,843.880597014925,1.60091667529196,2.08221503754612,1.39435539636179
134,10,59,58,60,500,836.716417910448,650.44776119403,668.358208955224,662.388059701492,1.44723698199959,1.56790137890493,1.40888591753901
134,9,60,4,54,915.5223880597,937.014925373133,951.343283582088,926.268656716417,934.626865671641,1.99383078346727,2.1418724746909,1.47731741896132
135,41,1,6,48,414.029850746269,406.865671641791,585.970149253731,410.44776119403,468.955223880597,14.4008353422555,3.65816733876636,2.17866803310335
135,16,2,13,54,643.283582089552,614.626865671642,614.626865671642,628.955223880597,624.179104477612,4.61513705338598,2.60833768281736,2.43996602788047
135,42,3,11,58,593.134328358209,750.746268656717,636.119402985075,671.940298507463,660,5.11533909736477,5.23333969606961,2.66580786661871
135,6,4,52,21,879.701492537313,972.835820895521,958.507462686566,926.268656716417,937.014925373133,3.27820856526455,3.36835713131836,4.48619622328351
135,10,5,40,3,750.746268656717,636.119402985075,650.44776119403,693.432835820896,679.10447761194,5.05119350805035,3.30872875471641,2.06561327662348
135,3,6,41,30,971.34328358209,979.999999999998,972.835820895521,975.671641791044,974.726368159203,4.64286481168642,5.33896741976264,2.46140387456126
135,60,7,42,46,822.388059701492,786.567164179105,628.955223880597,804.477611940299,745.970149253732,5.66561331062098,4.79499014499697,2.63508813299541
135,50,8,28,11,621.79104477612,628.955223880597,750.746268656717,625.373134328358,667.164179104478,5.3531144852052,3.58675147952272,2.08574597496499
135,34,9,57,25,256.417910447761,292.238805970149,263.582089552239,274.328358208955,270.746268656716,4.59863799062668,1.54751437634786,2.76004885111161
135,31,10,27,43,299.402985074627,163.283582089552,378.20895522388,231.343283582089,280.298507462686,4.33169634692717,4.64978651006686,1.87468707298831
135,33,11,50,42,621.79104477612,578.805970149254,571.641791044776,600.298507462687,590.746268656716,4.8306209379075,2.65952305318547,2.45689541812226
135,55,12,26,51,886.86567164179,951.343283582088,929.850746268655,919.104477611939,922.686567164178,7.66613417960252,3.18018313484663,2.26264494223233
135,12,13,49,1,184.776119402985,177.611940298507,148.955223880597,181.194029850746,170.44776119403,4.32505008112958,2.55088677239587,6.86059599468535
135,49,14,60,6,449.850746268657,449.850746268657,614.626865671642,449.850746268657,504.776119402985,4.15953242056503,1.39310861885951,2.04300688104286
135,48,15,16,52,636.119402985075,757.910447761194,865.373134328358,697.014925373134,753.134328358209,3.72094438640943,4.5191300539916,2.43187541271891
135,26,16,22,2,786.567164179105,879.701492537313,736.417910447761,833.134328358209,800.89552238806,2.61799409153105,3.32365517206722,4.02381185185459
135,18,17,17,35,285.074626865671,306.567164179104,363.880597014925,295.820895522388,318.507462686567,2.36592695757508,2.87752491847186,2.86493590179907
135,36,18,3,50,628.955223880597,714.925373134329,650.44776119403,671.940298507463,664.776119402985,4.28111880037068,2.42697883578194,2.7284682475256
135,28,19,54,29,342.388059701492,442.686567164179,428.358208955224,392.537313432836,404.477611940298,2.37203897568838,5.03116219546382,1.85505452801044
135,29,20,24,22,772.238805970149,757.910447761194,714.925373134329,765.074626865672,748.358208955224,2.51117993851108,2.48459442458216,2.84590680463316
135,22,21,39,26,514.328358208955,457.014925373134,471.343283582089,485.671641791045,480.89552238806,3.8371769986561,3.17685331580424,3.36088157328504
135,5,22,33,13,937.014925373133,987.164179104476,972.835820895521,962.089552238804,965.671641791043,3.30757345237748,3.48244473232171,4.50284490774266
135,11,23,20,32,836.716417910448,815.223880597015,815.223880597015,825.970149253731,822.388059701493,3.76960050742377,3.04908161534445,2.18070179439292
135,53,24,47,4,378.20895522388,371.044776119403,442.686567164179,374.626865671642,397.313432835821,3.50994199875277,5.36982707446168,1.71497127788098
135,15,25,4,57,27.1641791044773,134.626865671641,184.776119402985,80.8955223880594,115.522388059701,3.14988592105874,2.5393193788052,2.36282808114083
135,51,26,37,37,277.910447761194,313.731343283582,371.044776119403,295.820895522388,320.89552238806,2.74699512119651,2.52003701332637,2.87381194711361
135,30,27,21,7,772.238805970149,772.238805970149,743.582089552239,772.238805970149,762.686567164179,2.33758162127765,3.04331599077682,2.90672146698034
135,59,28,19,34,191.940298507462,342.388059701492,299.402985074627,267.164179104477,277.910447761194,2.30221020421914,3.10489873216738,4.70887677231349
135,4,29,55,44,815.223880597015,937.014925373133,779.402985074627,876.119402985074,843.880597014925,3.2190892575984,2.6204637177882,2.91735339155093
135,17,30,51,31,141.791044776119,256.417910447761,170.44776119403,199.10447761194,189.55223880597,2.96046347916172,1.90407598377624,2.47548294423359
