SubjectID,BlockNumber,IsControlBlock,TrialNumber,ImageNumber,RespTimeBlank,RecallRating,RespTimeRating
106,1,1,36,29,4.95133731276837,836.716417910448,1.45510080707754
106,1,1,37,18,17.9096057813058,91.6417910447758,2.074500943967
106,1,1,38,57,10.4648500825897,743.582089552239,1.19515286397655
106,1,1,39,43,16.0677547902378,84.4776119402982,1.88941559261548
106,1,1,40,51,7.05310312885376,650.44776119403,1.88392795018081
106,1,1,41,11,4.79934233382301,120.298507462686,1.44306714480626
106,1,1,42,23,3.72218682055427,600.298507462687,1.20818992244858
106,1,1,43,14,14.6521089825656,937.014925373133,1.63958679888856
106,1,1,44,19,7.63134862644074,249.253731343283,1.20223663853722
106,1,1,45,3,7.5661653210027,621.79104477612,2.26374667626806
106,1,1,46,48,6.44864747928841,958.507462686566,2.68875754041801
106,1,1,47,1,10.0257525595043,120.298507462686,2.5086130976124
106,1,1,48,49,5.22491238191105,141.791044776119,1.45079342621102
107,2,0,1,6,35.784793816325,693.432835820896,11.6372642739861
107,2,0,2,45,5.33304269037762,815.223880597015,1.83805325729008
107,2,0,3,9,3.5454471670455,800.89552238806,2.21193395084811
107,2,0,4,46,8.22094969725731,607.462686567164,1.69817697498547
107,2,0,5,57,3.39408122930217,786.567164179105,2.71074656563178
107,2,0,6,50,3.53309997395627,815.223880597015,1.34243426364446
107,2,0,7,39,4.85544935759754,714.925373134329,0.970211409357944
107,2,0,8,20,2.1918762926507,894.029850746268,2.34254013771533
107,2,0,9,25,3.88898712915579,664.776119402985,4.15296735164702
107,2,0,10,37,2.1168192015939,901.194029850745,2.1353146456895
107,2,0,11,40,9.08666032786641,557.313432835821,1.93332991187526
107,2,0,12,26,6.14971012697242,607.462686567164,1.47317006070443
107,2,0,13,41,8.35861010562985,636.119402985075,1.11949384297804
107,2,0,14,38,3.80215187917929,679.10447761194,1.45159346011496
107,2,0,15,11,3.41980817931471,700.597014925373,1.5201282429698
107,2,0,16,12,2.08228357086955,894.029850746268,2.0610008774529
107,3,1,17,58,53.4380364969529,500,1.82701617443126
107,3,1,18,28,35.6198343351552,535.820895522388,1.11092877567899
107,3,1,19,5,4.0137239479991,779.402985074627,1.16784940681282
107,3,1,20,35,4.01175237938514,779.402985074627,1.04108907628324
107,3,1,21,60,4.12920914872666,872.537313432835,1.50896062187167
107,3,1,22,10,16.6947099055051,650.44776119403,0.860413110018271
107,3,1,23,27,8.8846097779151,657.611940298508,1.97241185537678
107,3,1,24,51,16.8349523730822,378.20895522388,2.25726827245126
107,3,1,25,7,4.54562602579608,800.89552238806,1.61040798223985
107,3,1,26,52,4.84163596462531,722.089552238806,2.03395075985645
107,3,1,27,31,10.9056618616287,607.462686567164,1.93736084797456
107,3,1,28,24,28.2938761342866,0,2.48855952296071
107,3,1,29,2,25.7685998356392,743.582089552239,1.69321406922791
107,3,1,30,34,29.117177031434,0,2.9705612533362
107,3,1,31,23,17.3075162480418,0,2.00311628758755
107,3,1,32,13,2.35532170438273,851.044776119403,2.504940507828
107,1,0,33,4,10.416640855381,1000,2.90385144934407
107,1,0,34,15,4.86581385234786,886.86567164179,2.16593645323519
107,1,0,35,36,3.25469023792903,886.86567164179,2.22979468632366
107,1,0,36,49,12.8201589047585,650.44776119403,3.7436913894544
107,1,0,37,17,6.13172255399695,442.686567164179,8.78618793343412
107,1,0,38,30,4.02994449434482,614.626865671642,1.56493809492713
107,1,0,39,14,3.41224049248194,894.029850746268,2.12026198953936
107,1,0,40,42,10.1873702787561,657.611940298508,2.68741596665859
107,1,0,41,55,33.2434298929675,471.343283582089,1.15627538294393
107,1,0,42,1,2.16593638973063,908.358208955223,2.26792561449838
107,1,0,43,54,3.8698258519089,872.537313432835,1.69361338644376
107,1,0,44,44,17.0511481498943,0,1.91135936360479
107,1,0,45,21,15.6909371918118,356.716417910448,3.21342832512528
107,1,0,46,53,1.94723383078053,929.850746268655,2.07344485164685
107,1,0,47,43,5.86171339455905,815.223880597015,1.9485281157813
107,1,0,48,3,4.30732666168842,808.059701492537,1.43153735997294
108,3,1,1,22,30.8570198764937,714.925373134329,9.52373164863639
108,3,1,2,41,67.3112916949231,0,5.70526071972563
108,3,1,3,2,13.5891803046998,743.582089552239,6.21637208536231
108,3,1,4,9,33.1620236962372,650.44776119403,5.18142888102375
108,3,1,5,42,47.8929153830995,170.44776119403,7.02874424213223
108,3,1,6,52,11.5689832745375,1000,3.21032788678167
108,3,1,7,20,10.8025677967198,872.537313432835,11.1895424702543
108,3,1,8,40,11.0315980972609,978.507462686567,5.0096532997668
108,3,1,9,36,14.8453864277308,1000,5.29081193553611
108,3,1,10,60,24.343349373823,822.388059701492,5.87158911715051
108,3,1,11,32,8.36456874176838,965.671641791043,2.15997620211056
108,3,1,12,58,83.2578286003918,256.417910447761,12.4646839173001
108,3,1,13,30,13.6861996437801,664.776119402985,3.41066280817722
108,3,1,14,55,16.1937758541135,141.791044776119,13.4084010651623
108,3,1,15,18,9.93497288080835,843.880597014925,4.13591810720936
108,3,1,16,24,21.0972339163563,371.044776119403,5.29954693386389
108,2,0,17,26,24.972226784168,191.940298507462,2.17261018911995
108,2,0,18,3,15.7599688696573,657.611940298508,2.02393394381215
108,2,0,19,19,16.3864221060558,542.985074626866,4.64908959618879
108,2,0,20,57,12.2308612390862,457.014925373134,7.76416943241202
108,2,0,21,46,8.62661907489382,507.164179104478,3.81501140681939
108,2,0,22,21,7.54059070646508,471.343283582089,6.0901652159464
108,2,0,23,48,30.7810855236257,0,3.06305406948195
108,2,0,24,6,9.36734418425476,822.388059701492,3.00642477430301
108,2,0,25,37,8.42744929863693,607.462686567164,2.80167701813843
108,2,0,26,23,6.41785010876083,578.805970149254,3.57293484430738
108,2,0,27,44,9.50098238449027,356.716417910448,2.27737798012095
108,2,0,28,15,26.1001174873218,378.20895522388,4.71049355654941
108,2,0,29,14,34.7853448936003,0,3.56829860990001
108,2,0,30,4,10.4732888605668,643.283582089552,2.28677503050676
108,2,0,31,38,17.7224679683331,607.462686567164,12.7061054119076
108,2,0,32,5,17.3055437906096,385.373134328358,7.21254939122264
108,1,0,33,10,8.3862269861711,729.253731343284,1.69975149126185
108,1,0,34,49,13.3179982782167,628.955223880597,1.63280326227141
108,1,0,35,43,43.9360637644313,277.910447761194,4.53404927199335
108,1,0,36,35,38.9196373370778,557.313432835821,1.85519994362949
108,1,0,37,12,10.5872272324959,0,2.70774917835115
108,1,0,38,50,33.3670149693444,636.119402985075,2.40320922096907
108,1,0,39,1,16.5869982272125,421.194029850746,1.49729972479872
108,1,0,40,27,7.52774734455852,671.940298507463,3.22161576311191
108,1,0,41,59,28.8176388080883,664.776119402985,1.95625398456286
108,1,0,42,56,24.1694955208568,0,3.63857631356586
108,1,0,43,51,5.36067523962083,600.298507462687,3.03109705309544
108,1,0,44,13,14.2559436707688,600.298507462687,3.31876833710157
108,1,0,45,39,32.0117933098336,979.999999999998,5.97923854165856
108,1,0,46,54,13.4616612556583,535.820895522388,2.07870181864018
108,1,0,47,47,33.0220997349497,342.388059701492,5.83003956268294
108,1,0,48,11,27.9801573027999,564.477611940299,2.57471397567861
109,1,0,1,29,33.2195375910815,671.940298507463,6.68378843901155
109,1,0,2,51,10.3705930410797,500,1.41518350582919
109,1,0,3,31,9.53874561846897,184.776119402985,4.12739754558424
109,1,0,4,36,3.58830985942041,500,1.98484214833297
109,1,0,5,46,3.25805805780692,700.597014925373,2.30945768828678
109,1,0,6,1,6.85724916710751,91.6417910447758,13.2638090669498
109,1,0,7,21,4.75737845529511,500,0.516513762311661
109,1,0,8,14,6.42774073482724,500,0.6795619718323
109,1,0,9,49,9.76598289942194,98.8059701492534,2.33390840384527
109,1,0,10,11,3.61187671589141,500,1.57765629718779
